,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Way,Spend
2280,0,1,6,2,16.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2281,0,0,5,2,21.0,0,31.0,93.0,578.0,0.0,0.0,02,702.0
2282,0,1,6,1,28.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2287,2,0,3,2,42.0,0,999.0,0.0,49.0,0.0,11.0,22,1059.0
2288,0,0,6,2,23.0,0,139.0,0.0,0.0,567.0,0.0,02,706.0
2290,0,0,6,2,45.0,0,0.0,0.0,450.0,94.0,364.0,02,908.0
2291,0,0,4,2,30.0,0,756.0,4.0,30.0,0.0,0.0,02,790.0
2296,1,1,2,0,50.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2297,0,1,6,2,52.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2299,0,0,5,0,41.0,0,682.0,0.0,0.0,0.0,17.0,00,699.0
2300,0,0,5,0,35.0,0,2594.0,195.0,0.0,0.0,0.0,00,2789.0
2301,0,0,5,2,26.0,0,552.0,192.0,30.0,0.0,1.0,02,775.0
2302,0,0,5,2,17.0,0,584.0,738.0,54.0,0.0,621.0,02,1997.0
2303,2,0,3,2,69.0,0,4483.0,0.0,525.0,0.0,500.0,22,5508.0
2304,1,1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2305,0,0,6,1,25.0,0,2.0,2762.0,552.0,0.0,1391.0,01,4707.0
2306,2,1,5,2,27.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2307,0,0,5,2,25.0,0,64.0,0.0,0.0,660.0,0.0,02,724.0
2309,0,0,4,2,14.0,0,148.0,0.0,34.0,808.0,0.0,02,990.0
2310,1,1,2,0,27.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2311,0,0,6,2,22.0,0,272.0,44.0,0.0,1064.0,418.0,02,1798.0
2312,0,0,6,2,24.0,0,873.0,12.0,1.0,0.0,3.0,02,889.0
2314,2,0,5,2,4.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2316,0,0,4,2,19.0,0,0.0,5.0,4.0,541.0,238.0,02,788.0
2318,1,1,0,0,39.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2319,1,0,0,0,23.0,0,36.0,2467.0,0.0,381.0,803.0,10,3687.0
2321,1,1,3,2,18.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2322,0,0,5,2,43.0,0,0.0,9.0,1145.0,0.0,0.0,02,1154.0
2323,2,0,5,2,28.0,0,34.0,0.0,1342.0,91.0,0.0,22,1467.0
2324,1,0,2,0,33.0,0,0.0,8759.0,0.0,2788.0,4513.0,10,16060.0
2325,1,1,2,0,37.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2327,1,0,1,0,28.0,1,2.0,2144.0,0.0,435.0,5872.0,10,8453.0
2328,1,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2329,0,0,6,0,29.0,0,75.0,17.0,0.0,211.0,506.0,00,809.0
2330,1,1,2,2,29.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2331,1,1,2,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2332,0,0,5,2,24.0,0,172.0,775.0,344.0,0.0,0.0,02,1291.0
2333,1,0,2,2,59.0,0,0.0,5407.0,0.0,285.0,1135.0,12,6827.0
2338,1,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2340,2,0,5,2,48.0,0,639.0,412.0,110.0,0.0,0.0,22,1161.0
2341,2,0,5,2,25.0,0,1734.0,1.0,189.0,1.0,0.0,22,1925.0
2342,0,1,6,1,25.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2343,2,0,5,2,24.0,0,737.0,37.0,1682.0,0.0,0.0,22,2456.0
2344,2,1,5,2,69.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2346,1,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2347,0,1,6,2,28.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2348,0,0,4,1,23.0,0,0.0,9.0,292.0,35.0,349.0,01,685.0
2349,2,0,4,2,24.0,0,345.0,0.0,451.0,0.0,582.0,22,1378.0
2351,2,0,4,2,29.0,0,834.0,0.0,28.0,117.0,41.0,22,1020.0
2352,1,0,1,0,6.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2353,1,0,1,2,42.0,0,41.0,1912.0,0.0,1899.0,43.0,12,3895.0
2354,0,1,6,0,78.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
2355,0,0,5,2,36.0,0,548.0,179.0,24.0,0.0,77.0,02,828.0
2357,1,0,0,0,41.0,0,0.0,12809.0,2.0,2835.0,1514.0,10,17160.0
2358,0,0,6,2,18.0,0,852.0,48.0,0.0,7.0,0.0,02,907.0
2359,2,0,5,2,62.0,0,1663.0,0.0,23.0,2.0,12.0,22,1700.0
2360,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2361,2,0,5,2,55.0,0,1281.0,0.0,7.0,1.0,0.0,22,1289.0
2362,0,1,6,2,16.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2363,0,0,5,2,32.0,0,238.0,156.0,3.0,2.0,324.0,02,723.0
2364,0,0,5,2,19.0,0,0.0,1124.0,4.0,0.0,0.0,02,1128.0
2366,0,0,6,0,4.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
2367,1,1,3,2,30.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2368,1,1,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2369,1,1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2370,1,1,2,2,30.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2371,2,0,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2373,2,0,5,2,55.0,0,403.0,0.0,922.0,0.0,0.0,22,1325.0
2374,2,1,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2376,0,1,6,1,0.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2378,0,0,6,2,2.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2379,0,0,4,2,19.0,0,194.0,44.0,0.0,549.0,1.0,02,788.0
2380,2,1,5,2,24.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2381,2,0,5,2,20.0,0,2502.0,0.0,96.0,0.0,0.0,22,2598.0
2382,1,0,4,2,42.0,0,2.0,3024.0,0.0,89.0,10.0,12,3125.0
2383,2,1,5,2,17.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2384,2,0,4,2,32.0,0,598.0,0.0,138.0,0.0,624.0,22,1360.0
2385,0,0,6,2,28.0,0,145.0,8.0,557.0,0.0,74.0,02,784.0
2386,1,1,2,0,21.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2387,1,1,2,0,56.0,1,0.0,0.0,0.0,0.0,0.0,10,0.0
2388,1,1,2,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2389,0,0,5,2,42.0,0,10.0,303.0,12.0,0.0,478.0,02,803.0
2390,0,0,5,2,18.0,0,1153.0,0.0,0.0,1409.0,195.0,02,2757.0
2391,0,0,6,2,24.0,0,19.0,676.0,0.0,26.0,0.0,02,721.0
2392,0,0,4,2,20.0,0,496.0,20.0,16.0,0.0,254.0,02,786.0
2393,0,0,5,2,22.0,0,26.0,0.0,0.0,0.0,733.0,02,759.0
2394,0,0,6,2,22.0,0,98.0,0.0,46.0,641.0,0.0,02,785.0
2396,0,0,6,2,28.0,0,4.0,166.0,743.0,0.0,0.0,02,913.0
2397,1,1,2,2,26.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2398,1,1,2,0,50.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2399,1,0,2,2,26.0,0,0.0,8150.0,0.0,3508.0,99.0,12,11757.0
2400,1,0,2,2,30.0,1,0.0,632.0,0.0,673.0,2272.0,12,3577.0
2401,1,1,2,2,29.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2402,0,0,6,2,8.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2403,0,0,6,2,45.0,0,406.0,148.0,285.0,0.0,0.0,02,839.0
2404,0,1,6,1,35.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2405,0,0,5,1,18.0,0,9.0,419.0,0.0,201.0,7.0,01,636.0
2406,0,0,6,2,23.0,0,0.0,121.0,0.0,568.0,128.0,02,817.0
2407,2,0,3,2,29.0,1,803.0,0.0,0.0,58.0,0.0,22,861.0
2408,2,0,3,2,18.0,0,1102.0,9.0,2628.0,0.0,0.0,22,3739.0
2409,0,0,6,2,28.0,0,804.0,2.0,13.0,0.0,62.0,02,881.0
2410,1,1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2411,2,0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2413,2,0,3,2,28.0,0,938.0,61.0,0.0,53.0,4.0,22,1056.0
2414,2,0,5,2,8.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2415,2,0,3,2,20.0,0,59.0,0.0,1646.0,1657.0,0.0,22,3362.0
2416,2,1,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2417,2,1,5,2,25.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2419,2,0,5,2,37.0,0,27.0,0.0,1131.0,0.0,1318.0,22,2476.0
2421,2,1,5,2,24.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2422,2,1,4,2,34.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2423,2,0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2424,2,1,4,2,25.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2425,2,1,3,0,43.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2428,1,1,1,2,63.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2429,1,1,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2430,1,0,1,0,35.0,0,0.0,1471.0,2.0,445.0,533.0,10,2451.0
2431,1,0,1,2,12.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2434,0,0,6,1,32.0,0,59.0,0.0,469.0,0.0,0.0,01,528.0
2436,0,0,5,0,17.0,0,2000.0,0.0,0.0,0.0,0.0,00,2000.0
2437,0,0,5,0,34.0,0,492.0,0.0,13.0,55.0,0.0,00,560.0
2439,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2440,0,0,4,2,22.0,0,0.0,1.0,271.0,0.0,1348.0,02,1620.0
2441,0,0,5,2,19.0,0,232.0,0.0,479.0,0.0,5.0,02,716.0
2443,1,1,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2444,1,0,0,0,51.0,0,0.0,6.0,0.0,2085.0,67.0,10,2158.0
2445,0,0,6,2,22.0,0,91.0,6.0,0.0,17.0,693.0,02,807.0
2446,2,1,5,0,50.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2451,0,0,4,2,26.0,0,0.0,29.0,0.0,759.0,0.0,02,788.0
2452,0,0,5,2,19.0,0,0.0,0.0,0.0,0.0,1051.0,02,1051.0
2453,0,1,6,1,16.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2455,0,0,5,1,34.0,0,122.0,0.0,6.0,739.0,0.0,01,867.0
2456,1,0,2,2,55.0,0,0.0,815.0,1558.0,3.0,1334.0,12,3710.0
2457,1,0,2,2,42.0,0,3.0,2174.0,0.0,10860.0,2564.0,12,15601.0
2458,1,1,2,2,14.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2459,1,0,2,0,28.0,0,0.0,3053.0,0.0,839.0,2153.0,10,6045.0
2460,1,1,2,0,26.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2461,1,0,1,0,33.0,0,0.0,286.0,1795.0,712.0,7041.0,10,9834.0
2462,0,0,5,2,24.0,0,0.0,0.0,0.0,636.0,68.0,02,704.0
2463,0,0,6,2,23.0,0,490.0,313.0,0.0,6.0,0.0,02,809.0
2464,2,0,3,2,16.0,0,46.0,0.0,1994.0,0.0,677.0,22,2717.0
2465,0,1,6,2,36.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2466,1,1,1,0,44.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2467,0,0,5,2,22.0,0,0.0,0.0,670.0,0.0,32.0,02,702.0
2468,0,1,6,2,30.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2469,0,0,5,2,20.0,0,0.0,27.0,1.0,686.0,1.0,02,715.0
2473,0,0,5,2,19.0,0,1.0,4.0,0.0,750.0,3.0,02,758.0
2474,0,1,6,2,21.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2476,0,0,5,0,13.0,0,0.0,0.0,0.0,4.0,811.0,00,815.0
2477,2,1,4,1,71.0,0,0.0,0.0,0.0,0.0,0.0,21,0.0
2478,2,1,4,2,28.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2479,2,0,4,0,18.0,0,1874.0,0.0,260.0,0.0,0.0,20,2134.0
2480,0,0,5,0,23.0,0,29.0,34.0,1.0,2838.0,0.0,00,2902.0
2481,0,0,6,0,34.0,0,0.0,382.0,0.0,87.0,236.0,00,705.0
2482,0,0,6,2,20.0,0,4.0,790.0,0.0,15.0,0.0,02,809.0
2483,0,0,5,0,17.0,0,0.0,33.0,0.0,56.0,708.0,00,797.0
2484,0,0,5,1,21.0,0,970.0,0.0,213.0,8.0,86.0,01,1277.0
2485,1,0,2,2,33.0,0,0.0,1554.0,3813.0,0.0,1435.0,12,6802.0
2486,1,0,1,0,34.0,0,3551.0,1284.0,1865.0,90.0,0.0,10,6790.0
2487,1,0,3,2,51.0,0,0.0,302.0,0.0,1367.0,669.0,12,2338.0
2488,0,0,5,2,21.0,0,0.0,680.0,0.0,10.0,0.0,02,690.0
2490,0,0,6,2,31.0,0,880.0,0.0,0.0,8.0,0.0,02,888.0
2491,1,0,0,2,36.0,0,2.0,1297.0,0.0,4.0,0.0,12,1303.0
2492,1,0,1,2,39.0,0,0.0,7116.0,0.0,13208.0,1515.0,12,21839.0
2493,0,0,6,2,26.0,0,886.0,0.0,0.0,0.0,21.0,02,907.0
2494,0,0,5,2,51.0,0,0.0,1347.0,0.0,43.0,0.0,02,1390.0
2496,0,0,4,0,27.0,0,339.0,104.0,116.0,160.0,0.0,00,719.0
2497,0,0,5,2,31.0,0,0.0,243.0,1.0,559.0,0.0,02,803.0
2499,1,0,0,2,57.0,0,0.0,1514.0,0.0,72.0,1393.0,12,2979.0
2500,1,0,0,0,36.0,1,11.0,79.0,0.0,210.0,1895.0,10,2195.0
2501,1,0,0,2,55.0,0,0.0,846.0,0.0,263.0,2024.0,12,3133.0
2503,2,0,4,2,18.0,0,947.0,0.0,4.0,4.0,0.0,22,955.0
2505,1,0,2,2,50.0,0,0.0,2684.0,0.0,153.0,1751.0,12,4588.0
2506,0,0,5,2,24.0,0,45.0,138.0,1.0,0.0,530.0,02,714.0
2507,0,1,6,1,20.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2508,0,1,6,2,24.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2509,0,0,6,2,18.0,0,0.0,617.0,0.0,0.0,10.0,02,627.0
2510,0,0,5,2,44.0,0,1178.0,1.0,348.0,0.0,0.0,02,1527.0
2511,1,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2512,1,0,1,2,58.0,0,1113.0,1650.0,0.0,194.0,510.0,12,3467.0
2513,1,1,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,11,0.0
2514,0,0,5,1,23.0,0,3.0,548.0,37.0,0.0,12.0,01,600.0
2515,2,1,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2516,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2519,1,1,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2520,0,1,6,2,20.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2522,0,0,6,2,18.0,0,130.0,0.0,13.0,191.0,554.0,02,888.0
2523,1,1,1,2,72.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2524,0,0,6,1,23.0,0,171.0,2373.0,1.0,30.0,985.0,01,3560.0
2525,0,0,6,2,11.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2526,0,1,6,2,1.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2527,0,0,5,1,25.0,0,21.0,746.0,55.0,0.0,4.0,01,826.0
2528,2,1,3,0,25.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2529,1,1,2,2,24.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2530,1,0,2,2,54.0,0,0.0,5876.0,0.0,0.0,914.0,12,6790.0
2531,2,1,5,0,17.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2532,2,0,5,2,48.0,0,1200.0,0.0,38.0,48.0,0.0,22,1286.0
2533,0,0,5,2,40.0,0,0.0,0.0,362.0,272.0,0.0,02,634.0
2534,0,1,6,2,2.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2535,0,0,5,2,32.0,0,0.0,9.0,11.0,784.0,63.0,02,867.0
2536,0,1,6,2,15.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2538,0,0,5,2,16.0,0,0.0,1115.0,0.0,1674.0,132.0,02,2921.0
2541,0,0,6,0,6.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
2542,2,0,5,2,10.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2543,2,0,3,2,27.0,1,1709.0,4.0,24.0,0.0,0.0,22,1737.0
2544,1,0,2,0,45.0,0,0.0,726.0,0.0,281.0,1257.0,10,2264.0
2545,1,0,2,2,26.0,0,2381.0,1772.0,0.0,0.0,2618.0,12,6771.0
2546,2,0,4,2,29.0,0,1049.0,0.0,0.0,0.0,0.0,22,1049.0
2548,0,0,4,2,19.0,0,1.0,143.0,0.0,254.0,107.0,02,505.0
2549,2,0,4,2,43.0,0,471.0,0.0,133.0,2.0,692.0,22,1298.0
2550,0,0,5,2,15.0,0,746.0,0.0,2.0,0.0,11.0,02,759.0
2552,2,0,5,2,52.0,0,758.0,0.0,356.0,5.0,0.0,22,1119.0
2554,0,0,5,0,29.0,0,143.0,548.0,0.0,0.0,0.0,00,691.0
2557,0,0,6,2,9.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2559,0,0,4,2,58.0,0,0.0,82.0,0.0,758.0,0.0,02,840.0
2560,0,0,4,1,39.0,0,0.0,0.0,0.0,0.0,907.0,01,907.0
2561,0,0,4,2,13.0,0,911.0,1.0,0.0,74.0,0.0,02,986.0
2562,1,1,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2563,2,0,5,0,23.0,0,253.0,0.0,0.0,888.0,0.0,20,1141.0
2565,0,0,4,2,33.0,0,0.0,0.0,170.0,14.0,810.0,02,994.0
2567,0,1,6,2,2.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2568,0,1,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2569,0,0,6,2,36.0,0,625.0,0.0,260.0,0.0,0.0,02,885.0
2570,0,0,6,0,15.0,0,254.0,0.0,10.0,180.0,0.0,00,444.0
2571,0,0,4,2,31.0,0,91.0,756.0,0.0,0.0,12.0,02,859.0
2572,0,0,4,2,42.0,0,0.0,0.0,213.0,166.0,1209.0,02,1588.0
2573,2,0,5,2,27.0,0,1502.0,1.0,0.0,0.0,0.0,22,1503.0
2575,0,0,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2576,0,1,6,2,3.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2578,0,0,6,2,56.0,0,0.0,1721.0,0.0,96.0,0.0,02,1817.0
2579,0,0,6,2,23.0,0,0.0,0.0,0.0,757.0,0.0,02,757.0
2580,2,0,3,2,25.0,0,314.0,2.0,648.0,92.0,0.0,22,1056.0
2581,0,0,5,2,29.0,0,3.0,0.0,3.0,0.0,697.0,02,703.0
2582,0,0,5,2,17.0,0,0.0,1195.0,31.0,0.0,0.0,02,1226.0
2583,0,0,5,2,13.0,0,412.0,4.0,0.0,0.0,551.0,02,967.0
2586,0,0,5,2,24.0,0,14.0,702.0,0.0,0.0,0.0,02,716.0
2587,0,1,6,2,38.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2588,1,1,3,0,21.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2589,1,0,3,0,29.0,0,2.0,8.0,0.0,2864.0,155.0,10,3029.0
2590,0,0,6,2,46.0,0,0.0,0.0,1661.0,52.0,8.0,02,1721.0
2592,0,0,4,1,53.0,0,0.0,1.0,0.0,195.0,493.0,01,689.0
2594,0,1,6,1,27.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2595,0,1,6,2,31.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2597,1,0,1,0,41.0,0,0.0,320.0,4333.0,1313.0,51.0,10,6017.0
2598,1,0,1,2,29.0,0,3.0,933.0,0.0,674.0,731.0,12,2341.0
2599,1,0,1,0,54.0,0,0.0,37.0,0.0,4689.0,0.0,10,4726.0
2600,1,0,1,0,43.0,0,0.0,9923.0,660.0,10.0,266.0,10,10859.0
2601,0,1,6,1,36.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2602,0,0,4,2,48.0,0,784.0,87.0,0.0,0.0,1.0,02,872.0
2603,1,0,2,2,34.0,0,10.0,5659.0,15.0,3.0,0.0,12,5687.0
2604,1,0,2,2,42.0,0,0.0,802.0,0.0,2622.0,671.0,12,4095.0
2605,0,0,5,0,17.0,0,0.0,0.0,0.0,863.0,0.0,00,863.0
2606,0,0,5,2,22.0,0,0.0,0.0,0.0,0.0,1345.0,02,1345.0
2608,1,1,0,0,38.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2609,0,0,6,2,21.0,0,3.0,0.0,0.0,881.0,0.0,02,884.0
2611,1,0,1,2,27.0,0,1.0,767.0,0.0,13104.0,3657.0,12,17529.0
2612,0,0,5,2,23.0,0,18.0,2595.0,0.0,0.0,122.0,02,2735.0
2613,0,0,5,2,19.0,0,0.0,0.0,366.0,268.0,0.0,02,634.0
2614,2,0,3,2,28.0,0,948.0,0.0,64.0,170.0,0.0,22,1182.0
2615,0,0,4,2,33.0,0,0.0,0.0,154.0,22.0,820.0,02,996.0
2616,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2617,0,1,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2618,0,1,6,2,41.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2619,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2620,0,0,5,2,44.0,0,0.0,0.0,0.0,0.0,871.0,02,871.0
2621,2,0,5,0,43.0,0,803.0,0.0,384.0,120.0,0.0,20,1307.0
2622,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2625,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2626,2,1,5,0,4.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
2627,2,0,5,2,24.0,0,165.0,0.0,981.0,2.0,0.0,22,1148.0
2628,0,0,5,2,38.0,0,77.0,169.0,0.0,0.0,470.0,02,716.0
2629,0,1,6,2,44.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2630,0,1,6,0,57.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
2636,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2637,1,1,2,0,35.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2639,1,0,2,0,28.0,0,1581.0,213.0,0.0,18.0,3051.0,10,4863.0
2640,1,0,2,2,49.0,0,20.0,6807.0,174.0,3538.0,2473.0,12,13012.0
2641,1,0,3,2,23.0,0,0.0,824.0,0.0,495.0,1479.0,12,2798.0
2642,1,0,3,2,19.0,0,0.0,1.0,0.0,2085.0,55.0,12,2141.0
2643,0,0,4,2,34.0,0,0.0,250.0,23.0,0.0,514.0,02,787.0
2644,1,0,2,2,40.0,1,0.0,11.0,0.0,2205.0,1295.0,12,3511.0
2647,2,0,4,2,22.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2648,1,0,2,2,51.0,0,1.0,3935.0,0.0,146.0,0.0,12,4082.0
2649,0,0,5,0,44.0,0,672.0,0.0,0.0,0.0,20.0,00,692.0
2650,2,0,4,2,50.0,0,357.0,0.0,657.0,0.0,0.0,22,1014.0
2651,0,1,6,2,28.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2652,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2654,0,0,5,2,20.0,0,56.0,757.0,111.0,0.0,0.0,02,924.0
2658,1,1,2,2,36.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2659,1,1,2,2,16.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2662,0,0,5,1,18.0,0,154.0,22.0,77.0,1053.0,0.0,01,1306.0
2663,0,0,5,2,17.0,0,5.0,756.0,0.0,0.0,0.0,02,761.0
2664,2,1,4,2,32.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
2665,0,0,6,2,27.0,0,0.0,2.0,49.0,0.0,801.0,02,852.0
2666,2,0,3,2,34.0,0,2904.0,23.0,7.0,0.0,81.0,22,3015.0
2667,2,0,3,2,53.0,0,520.0,0.0,442.0,0.0,0.0,22,962.0
2668,1,1,2,2,36.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
2669,2,0,3,2,41.0,0,71.0,0.0,1617.0,31.0,0.0,22,1719.0
2670,2,0,4,2,51.0,0,819.0,4.0,92.0,38.0,0.0,22,953.0
2671,0,1,6,1,61.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2672,0,0,6,2,59.0,0,0.0,0.0,1.0,920.0,1.0,02,922.0
2674,1,1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2675,0,0,6,1,57.0,0,0.0,1431.0,0.0,30.0,337.0,01,1798.0
2677,1,1,1,0,55.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
2678,0,0,6,2,42.0,0,173.0,656.0,0.0,0.0,23.0,02,852.0
2679,0,0,5,2,36.0,0,418.0,40.0,7.0,338.0,0.0,02,803.0
2680,2,0,5,2,42.0,0,44.0,0.0,3648.0,0.0,9.0,22,3701.0
2681,0,1,6,1,32.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2682,0,0,6,0,6.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
2683,0,1,6,2,15.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
2684,0,0,5,2,28.0,0,0.0,93.0,1282.0,0.0,0.0,02,1375.0
2686,0,0,6,2,44.0,0,0.0,0.0,744.0,62.0,3.0,02,809.0
2687,2,0,5,2,71.0,1,901.0,0.0,1698.0,0.0,0.0,22,2599.0
2688,1,0,1,2,44.0,0,0.0,351.0,0.0,3.0,3447.0,12,3801.0
2689,1,1,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
2690,0,0,6,2,18.0,0,4.0,904.0,0.0,0.0,1.0,02,909.0
2691,0,0,6,1,3.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
2692,0,1,6,0,12.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
